Date,1. open,2. high,3. low,4. close,5. volume
2024-03-01,3.01,3.05,2.89,3.03,30531.0
2024-02-29,2.96,3.06,2.88,3.03,5652.0
2024-02-28,2.92,3.05,2.9,3.02,18961.0
2024-02-27,2.88,3.05,2.88,3.02,26293.0
2024-02-26,2.95,3.1,2.73,3.0,50304.0
2024-02-23,3.03,3.03,2.73,3.02,94450.0
2024-02-22,2.86,3.0799,2.85,3.03,74756.0
2024-02-21,2.7183,2.96,2.4879,2.95,75254.0
2024-02-20,2.51,2.68,2.48,2.63,44966.0
2024-02-16,2.58,2.5821,2.44,2.56,6096.0
2024-02-15,2.725,2.84,2.47,2.6,54579.0
2024-02-14,2.615,2.63,2.5,2.63,57281.0
2024-02-13,2.6,2.6318,2.38,2.59,58788.0
2024-02-12,2.62,2.71,2.6,2.61,57279.0
2024-02-09,2.79,2.814,2.6,2.6814,71872.0
2024-02-08,2.86,2.92,2.76,2.8,57836.0
2024-02-07,2.9287,2.9634,2.81,2.93,177869.0
2024-02-06,2.73,3.0,2.73,2.9402,223138.0
2024-02-05,2.74,3.17,2.74,2.84,205595.0
2024-02-02,2.71,2.88,2.6,2.71,194055.0
2024-02-01,2.7,2.78,2.53,2.68,186945.0
2024-01-31,2.752,2.8581,2.67,2.74,177140.0
2024-01-30,2.64,2.76,2.64,2.7,170695.0
2024-01-29,2.629,2.79,2.56,2.765,161158.0
2024-01-26,2.62,2.63,2.53,2.53,1075.0
2024-01-25,2.19,2.625,2.19,2.52,11325.0
2024-01-24,2.64,2.66,2.45,2.585,166151.0
2024-01-23,2.6726,2.705,2.54,2.58,144653.0
2024-01-22,2.64,2.6881,2.45,2.6,146697.0
2024-01-19,2.56,2.83,2.56,2.71,147252.0
2024-01-18,2.71,2.9096,2.6,2.6,149596.0
2024-01-17,2.67,2.9899,2.62,2.68,146634.0
2024-01-16,2.57,3.94,2.41,2.53,264803.0
2024-01-12,2.416,2.47,2.35,2.35,1643.0
2024-01-11,2.7,2.866,2.65,2.72,3181.0
2024-01-10,2.675,2.8,2.51,2.7,8062.0
2024-01-09,2.65,2.65,2.65,2.65,318.0
2024-01-08,2.54,2.55,2.54,2.54,3065.0
2024-01-05,2.5999,2.6,2.4,2.48,4472.0
2024-01-04,2.491,2.745,2.491,2.59,981.0
2024-01-03,2.47,2.53,2.42,2.49,4677.0
2024-01-02,2.6001,2.85,2.6001,2.65,15098.0
2023-12-29,2.55,3.09,2.43,2.7,52303.0
2023-12-28,3.2899,3.39,2.55,2.79,38184.0
2023-12-27,2.75,2.85,2.7,2.85,38106.0
2023-12-26,2.75,2.785,2.75,2.785,1143.0
2023-12-22,2.8202,2.8202,2.82,2.82,989.0
2023-12-21,2.8992,2.8992,2.8992,2.8992,10.0
2023-12-20,2.8992,2.8992,2.8992,2.8992,46.0
2023-12-19,2.8992,2.8992,2.8992,2.8992,840.0
2023-12-18,2.75,2.75,2.75,2.75,429.0
2023-12-15,3.0,3.0,2.8799,2.965,9533.0
2023-12-14,2.9,3.08,2.89,3.06,33443.0
2023-12-13,3.0835,3.0835,2.772,3.0,3057.0
2023-12-12,2.915,3.12,2.8,3.12,6927.0
2023-12-11,2.99,2.99,2.99,2.99,3290.0
2023-12-08,2.85,2.99,2.815,2.989,12780.0
2023-12-07,2.45,2.84,2.45,2.84,26751.0
2023-12-06,2.7,2.77,2.63,2.64,12198.0
2023-12-05,2.66,2.66,2.66,2.66,115.0
2023-12-04,2.871,2.871,2.61,2.66,17505.0
2023-12-01,2.86,2.92,2.86,2.92,2013.0
2023-11-30,2.86,2.86,2.86,2.86,555.0
2023-11-29,2.8712,2.89,2.74,2.89,7975.0
2023-11-28,2.8,2.92,2.8,2.84,9080.0
2023-11-27,2.89,3.01,2.765,2.82,13775.0
2023-11-24,3.01,3.01,2.81,2.89,10764.0
2023-11-22,3.01,3.04,2.867,2.89,31596.0
2023-11-21,2.89,3.1462,2.89,3.12,36255.0
