Date,1. open,2. high,3. low,4. close,5. volume
2023-08-03,1.95,2.03,1.88,1.95,353979.0
2023-08-02,2.13,2.13,1.93,1.96,540466.0
2023-08-01,2.22,2.22,2.01,2.04,357318.0
2023-07-31,2.15,2.3095,2.12,2.2,305313.0
2023-07-28,2.0,2.165,1.999,2.13,286902.0
2023-07-27,2.09,2.12,1.984,1.99,387284.0
2023-07-26,2.1,2.195,2.02,2.06,548756.0
2023-07-25,2.28,2.34,2.125,2.14,395307.0
2023-07-24,2.41,2.42,2.22,2.29,484048.0
2023-07-21,2.22,2.45,2.205,2.41,486205.0
2023-07-20,2.36,2.36,2.121,2.18,620461.0
2023-07-19,2.23,2.44,2.21,2.4,887438.0
2023-07-18,2.07,2.285,2.02,2.21,577853.0
2023-07-17,1.99,2.125,1.9015,2.08,277363.0
2023-07-14,2.23,2.31,1.98,2.0,609954.0
2023-07-13,1.88,2.24,1.86,2.22,988702.0
2023-07-12,1.67,1.935,1.651,1.88,1689244.0
2023-07-11,1.56,1.63,1.54,1.62,397929.0
2023-07-10,1.45,1.64,1.43,1.56,597867.0
2023-07-07,1.44,1.475,1.4123,1.44,357615.0
2023-07-06,1.54,1.54,1.4,1.42,779345.0
2023-07-05,1.55,1.58,1.53,1.55,377088.0
2023-07-03,1.51,1.57,1.51,1.53,287407.0
